common_words,fuzz_Qratio,fuzz_Wratio,fuzz_partial_ratio,fuzz_partial_token_set_ratio,fuzz_partial_token_sort_ratio,fuzz_token_set_ratio,fuzz_token_sort_ratio,tfidf_features,lsi_features,glove_wm,fasttex_wm,score
0.3333333333333333,76,76,75,100,67,68,68,0.03932683542370796,0.3333335220813751,6.258109254061002,3.789765460943144,1.0
0.0,59,59,59,38,38,37,37,0.0,-5.9371814131736755e-09,5.484070008708954,3.8008106625874043,0.4
0.0,53,53,56,35,35,33,33,0.0,-5.50062395632267e-09,5.786740341116333,3.9386234020447968,0.8
0.6666666666666666,85,85,81,100,69,80,80,0.6400981545448303,0.6666668057441711,1.6936118755087455,1.167520790528293,5.0
0.125,38,86,61,100,39,35,32,0.10947702080011368,0.22381359338760376,5.480089451838155,3.703534323789375,0.8
0.75,87,95,97,100,74,100,88,0.8727255463600159,0.8660255074501038,2.4397794414403857,1.520415456111481,4.2
0.25,63,63,70,100,60,58,58,0.1909388303756714,0.2886750400066376,5.1984634873087145,3.1338963166428413,3.5
0.75,72,83,71,100,87,87,69,0.32371971011161804,0.7499997019767761,2.3793389797210693,1.561843395233154,1.667
0.5714285714285714,77,86,93,100,68,90,67,0.38817378878593445,0.6761232018470764,3.252902961584423,2.374031848027441,3.4
0.3333333333333333,70,70,72,100,60,58,58,0.022951599210500717,0.333333283662796,5.740353084776406,3.517985139297669,0.85
0.6,79,79,81,100,78,79,77,0.5653983354568481,0.6889537572860718,3.2744396335773467,1.9872721582869768,3.2
0.3333333333333333,81,81,83,100,55,55,55,0.0734831690788269,0.33333322405815125,3.4068132485648652,2.2400706947803006,1.0
0.25,52,52,63,100,45,48,43,0.033983971923589706,0.3651483654975891,5.9392506002872425,4.066482272020683,1.2
0.42857142857142855,72,72,70,100,59,70,62,0.6173092126846313,0.6186997890472412,4.0361673981526085,2.810369724762795,3.8
0.6666666666666666,94,94,88,100,81,91,91,0.7268892526626587,0.6666665077209473,1.0696678487598206,0.9274297144225319,5.0
0.3333333333333333,82,82,81,100,38,70,38,0.33733126521110535,0.33333316445350647,3.1159141242799415,2.3349346935331696,1.6
0.5,75,75,83,100,72,75,68,0.28597378730773926,0.5477223992347717,3.75037460537752,2.6095564982999555,1.8
0.0,57,57,61,44,44,43,43,0.0,-1.6298145055770874e-09,7.638848389057066,4.7442077926398225,0.0
0.3333333333333333,70,70,78,100,75,71,71,0.4136459529399872,0.577350378036499,4.357588105844019,2.902719143428747,4.25
0.3333333333333333,65,65,68,100,61,60,60,0.07460745424032211,0.4082482159137726,5.477580662236503,3.3367535537771924,0.4
0.6,75,81,78,100,61,85,65,0.6781522631645203,0.688827633857727,2.8326457506038665,1.9466010359702586,2.75
0.4,74,74,75,100,55,56,53,0.11692198365926743,0.44725942611694336,4.152441459859085,2.8079734566813466,0.6
0.6,75,86,86,100,89,100,78,0.7810959815979004,0.7745964527130127,3.16172765049561,2.043732481401686,4.4
0.75,83,95,87,100,100,100,84,0.7071074843406677,0.8660253882408142,1.8346735744359564,1.1346722441635586,4.4
0.6666666666666666,77,90,95,100,100,100,80,0.7212526798248291,0.8164967894554138,2.661940492869247,1.5709370659810185,3.6
0.6,77,77,78,100,67,71,66,0.5808268785476685,0.6708207130432129,2.1291563974365233,1.5061738345844269,1.4
0.5,71,86,77,100,67,86,68,0.6261534690856934,0.5773500204086304,3.3818808727455236,2.230108437258159,4.6
0.25,66,66,70,100,72,61,61,0.16132603585720062,0.28867512941360474,4.816331984436378,3.028906486801716,2.4
0.0,70,70,68,50,50,48,48,0.0,-6.28642737865448e-09,7.006678626062532,4.390849219685455,0.0
0.4,62,86,81,100,75,67,60,0.5558420419692993,0.5163977146148682,3.7840262540864096,2.438292823129289,4.0
0.5,71,71,73,100,75,74,70,0.38547563552856445,0.5477226972579956,2.8522394728474385,2.0377990513159654,3.4
0.75,90,90,89,100,81,88,78,0.727872908115387,0.7500001788139343,1.9889288853058815,1.1184723710747957,2.4
0.3,68,68,68,100,59,63,51,0.43047797679901123,0.38929060101509094,4.14831365309467,3.0079162491792437,0.6
0.5,74,74,86,100,86,71,71,0.44145917892456055,0.6666666269302368,2.6083902106384764,1.7469462309416304,3.2
0.5,69,69,76,100,65,71,57,0.29089149832725525,0.5000000596046448,3.3242281975679395,2.3585544934562446,2.5
0.375,55,86,67,100,54,67,50,0.24128639698028564,0.47434139251708984,3.4446212661026943,2.421655391480806,4.0
0.4,64,86,61,100,71,76,63,0.2953791320323944,0.5166282653808594,4.381098007628606,2.655586354019674,2.333
0.3333333333333333,68,68,73,100,38,56,38,0.022731492295861244,0.3333335220813751,5.4455794021833,3.409353918719353,0.5
0.4,68,68,67,100,70,67,60,0.25543013215065,0.44721370935440063,3.5796467002362733,2.40070847090292,1.0
0.3333333333333333,69,69,73,100,50,43,43,0.02343803457915783,0.33333340287208557,4.910169323187965,3.2349744852108975,0.8
0.7142857142857143,81,95,75,100,88,100,82,0.7330163717269897,0.8451545238494873,1.1388138815230753,0.8401692243025999,3.8
0.3333333333333333,73,73,75,100,67,65,65,0.04026351124048233,0.33338478207588196,5.953495028745417,3.685206084912281,0.2
0.3333333333333333,67,67,67,100,64,55,55,0.33680424094200134,0.3333333134651184,4.7703842307992765,2.443582716116347,1.25
0.6666666666666666,73,87,70,100,70,92,78,0.45536530017852783,0.7302966713905334,2.264836368410448,1.460751266660164,3.4
0.2,46,86,56,100,53,41,41,0.0403624065220356,0.22360670566558838,4.897550881159972,3.4060510398387907,2.8
0.25,59,59,67,100,45,56,36,0.024345863610506058,0.2886751592159271,5.903315880761182,3.4873191635031278,0.2
0.25,50,86,58,100,44,39,39,0.13964979350566864,0.2886750400066376,5.387438336947857,3.1579025569408414,2.0
0.14285714285714285,62,62,69,100,51,47,47,0.042661044746637344,0.15433502197265625,5.403521815555389,3.7664099039143553,0.4
0.25,69,69,78,100,53,65,60,0.3785605728626251,0.29100140929222107,5.592956454182625,3.463998947926641,3.75
0.0,52,52,59,40,40,38,38,0.0,-3.259629011154175e-09,8.547687440620422,5.400545146740437,0.231
0.3333333333333333,86,86,86,100,69,65,65,0.03543165326118469,0.3335574269294739,4.2344112478074845,3.0246766722152123,4.091
0.0,69,69,69,32,32,30,30,0.0,-3.4924596548080444e-10,7.69537559608056,4.688138114816957,0.0
0.3333333333333333,78,78,81,100,59,59,59,0.05470789596438408,0.33333349227905273,5.078772170234744,3.393394882736851,1.0
0.3333333333333333,71,71,73,100,60,55,55,0.033508654683828354,0.33333340287208557,5.466277329165507,3.2922187313922238,0.8
0.3333333333333333,65,65,69,100,46,54,41,0.20867523550987244,0.3651483356952667,4.568091327896215,2.9745388056948214,2.0
0.2857142857142857,61,86,73,100,61,52,45,0.19509956240653992,0.4021691679954529,5.041959030712551,3.242314739841357,3.0
0.14285714285714285,57,57,66,100,56,53,53,0.12331248074769974,0.22363267838954926,6.847883537517249,4.303199408869385,0.4
0.25,67,67,73,100,50,44,44,0.04790022224187851,0.3333333134651184,5.692372675278842,3.9019660708903965,1.0
0.5,79,79,75,100,70,73,68,0.3662879168987274,0.534522533416748,3.8719421372104863,2.4128225907994283,3.5
0.2857142857142857,60,86,74,100,76,63,60,0.17876780033111572,0.37796449661254883,5.10910271385502,3.096021328025495,0.4
0.0,52,52,58,44,44,38,38,0.0,1.7462298274040222e-09,6.696711010133895,4.34737642233245,1.0
0.0,68,68,68,34,34,34,34,0.0,3.14321368932724e-09,6.376656605454671,4.470183204221238,0.2
0.0,52,52,64,39,39,33,33,0.0,-5.180481821298599e-09,6.901385526921324,4.317853746701851,1.25
0.6666666666666666,88,88,89,100,88,88,78,0.5026183128356934,0.6666668057441711,1.3737765781559088,1.1550267371115426,3.8
0.5,61,86,80,100,64,87,56,0.5079537630081177,0.712743878364563,3.1253764228855365,2.2310299876506825,2.2
0.25,55,55,65,100,58,56,56,0.5773502588272095,1.0,5.513493099373914,3.560715081704562,3.4
